	Unnamed: 0	anime_ids	name	genre	type	episodes	rating	members
4733	4734	4467	Pia Carrot e Youkoso!! 2 DX	Category 2,Category 5	OVA	6	6.52	1425
4734	4735	2608	Pokemon: Pikachu no Natsumatsuri	Category 8,Category 1,Category 4,Category 5	Special	1	6.52	3586
4735	4736	2723	Queen&#039;s Blade OVA	Category 8,Category 1,Category 4,Category 5	OVA	2	6.52	8935
4736	4737	5392	Renkyori Enai	Category 3	Music	1	6.52	719
4737	4738	6800	Sakura Taisen: Sumire	Category 6,Category 4,Category 2	OVA	1	6.52	1655
4738	4739	7271	Soukou Kihei Votoms Recaps	Category 6,Category 1,Category 2	OVA	4	6.52	358
4739	4740	4656	TO	Category 1,Category 6	OVA	2	6.52	3869
4740	4741	3427	To Heart 2 Special	Category 2	Special	1	6.52	2599
4741	4742	4734	Utawarerumono OVA Picture Drama	Category 8,Category 5	Special	3	6.52	3359
4742	4743	1331	Youjuu Toshi	Category 4,Category 7,Category 2,Category 1,Category 8	Movie	1	6.52	13480
4743	4744	5268	Yurumates 3D Plus	Category 1,Category 5	TV	13	6.52	3276
4744	4745	3456	.hack//Versus: The Thanatos Report	Category 1,Category 3,Category 6	Special	1	6.51	4474
4745	4746	5289	Fushigi na Koala Blinky	Category 8,Category 4,Category 5	TV	26	6.51	480
4746	4747	1449	Gangsta. Recap	Category 1,Category 2	Special	1	6.51	10234
4747	4748	944	Kyoto Animation: Megane-hen	Category 7	Special	1	6.51	5705
4748	4749	2829	Kyoukaisenjou no Horizon Specials	Category 8,Category 2,Category 5	ONA	4	6.51	1967
4749	4750	4517	Mahou Shoujo Pretty Sammy	Category 8,Category 5	OVA	3	6.51	4327
4750	4751	5286	Mahoutsukai Tai! vs. Shamanic Princess	Category 8,Category 5	OVA	1	6.51	820
4751	4752	6569	Natsu e no Tobira	Category 9,Category 2	Movie	1	6.51	1975
4752	4753	4988	One Off	Category 5	OVA	4	6.5	9299
4753	4754	1780	Red Garden: Dead Girls	Category 7,Category 6	OVA	1	6.51	5652
4754	4755	6801	Sakura Taisen: New York	Category 8,Category 4,Category 5	OVA	6	6.51	1769
4755	4756	4528	Silent Mobius: The Motion Picture	Category 8,Category 4,Category 6	Movie	1	6.51	2194
4756	4757	7353	Suki na Mono wa Suki Dakara Shou ga Nai!!: Onsen ni Ikou!	Category 9,Category 2,Category 5	Special	1	6.51	814
4757	4758	6724	Time Bokan Series: Time Patroltai Otasukeman	Category 6,Category 1,Category 4,Category 5	TV	53	6.51	341
4758	4759	2386	X-Men	Category 1,Category 4,Category 2	TV	12	6.51	15653
4759	4760	4206	Yawaraka Sangokushi Tsukisase!! Ryofuko-chan	Category 8,Category 5	OVA	4	6.51	3560
4760	4761	3286	Arslan Senki (TV): Dakkan no Yaiba	Category 8,Category 1,Category 4,Category 2	Special	1	6.5	6686
4761	4762	1142	Ashita no Joe Pilots	Category 3,Category 2	Special	2	6.5	953
4762	4763	3233	Ayakashi	Category 8,Category 6,Category 1,Category 7	TV	12	6.5	20882
4763	4764	1173	Bakugan Battle Brawlers: New Vestroia	Category 8,Category 3,Category 4	TV	52	6.5	14694
4764	4765	2799	Black Jack: Karte NG Extras	Category 5	Special	1	6.5	612
4765	4766	4796	Bronze: Kouji Nanjo Cathexis	Category 3,Category 9	OVA	1	6.5	2929
4766	4767	3904	Burn Up! W	Category 6,Category 4,Category 5	OVA	4	6.5	5750
4767	4768	1851	Captain Earth	Category 1,Category 2,Category 6	TV	25	6.5	43137
4768	4769	6392	Choujin Sentai Baratack	Category 4,Category 6	TV	31	6.5	330
4769	4770	7007	Choujuu Kishin Dancougar: Ushinawareta Monotachi e no Requiem	Category 6,Category 1,Category 2	OVA	1	6.5	653
4770	4771	3910	Choujuushin Gravion	Category 6,Category 1,Category 4,Category 5	TV	13	6.5	8364
4771	4772	5169	Classroom☆Crisis Special	Category 6,Category 2	Special	1	6.5	2738
4772	4773	1179	Duel Masters Cross Shock	Category 1,Category 4,Category 5	TV	50	6.5	920
4773	4774	4991	Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA	Category 4,Category 2,Category 5	OVA	1	6.5	3456
4774	4775	2981	Escha &amp; Logy no Atelier: Tasogare no Sora no Renkinjutsushi	Category 8	TV	12	6.5	37885
4775	4776	1277	Final Fantasy: The Spirits Within	Category 6	Movie	1	6.5	53822
4776	4777	5419	Gag Manga Biyori: Jump Festa 2002 Special	Category 5	Special	1	6.5	513
4777	4778	1610	Galilei Donna	Category 1,Category 4,Category 6	TV	11	6.5	39413
4778	4779	2434	HaruChika: Haruta to Chika wa Seishun suru	Category 5,Category 2,Category 7	TV	12	6.5	49971
4779	4780	2847	Kara no Kyoukai: Manner Movies	Category 1,Category 5	Movie	7	6.49	5367
4780	4781	2950	Kiniro no Corda: Blue♪Sky	Category 3,Category 2,Category 5	TV	12	6.5	15742
4781	4782	6669	Mobile Suit SD Gundam Mk II	Category 5,Category 6	OVA	3	6.5	2112
4782	4783	1712	Phantasy Star Online 2 The Animation	Category 6,Category 1,Category 3,Category 2	TV	12	6.5	32470
4783	4784	2738	Queen&#039;s Blade: Rebellion	Category 8,Category 1,Category 4,Category 5	TV	12	6.5	21706
4784	4785	4189	RahXephon Interlude: Her and Herself/Thatness and Thereness	Category 6,Category 7,Category 2	OVA	1	6.5	5090
4785	4786	4716	Seikimatsu★Darling	Category 9,Category 2,Category 5	OVA	1	6.5	4816
4786	4787	4222	The SoulTaker: Tamashii-gari	Category 8,Category 7	TV	13	6.5	15796
4787	4788	6194	Toshi wo Totta Wani	Category 2	Movie	1	6.5	1638
4788	4789	3266	Wanpaku Ouji no Orochi Taiji	Category 4	Movie	1	6.5	704
4789	4790	7199	Yagami-kun no Katei no Jijou	Category 5	OVA	3	6.5	647
4790	4791	7252	Yoshinaga-san&#039;chi no Gargoyle Specials	Category 8,Category 4,Category 5	Special	5	6.5	867
4791	4792	4697	Yurumates	Category 1,Category 5	OVA	1	6.5	4549
4792	4793	100	11eyes	Category 8,Category 1,Category 4,Category 5	TV	12	6.49	133971
4793	4794	4497	A-Ko The Versus	Category 4,Category 2,Category 1,Category 5,Category 6	OVA	2	6.49	2457
4794	4795	5452	Akage no Anne Specials	Category 1,Category 4,Category 2,Category 5	Special	2	6.49	331
4795	4796	1649	Arata naru Sekai: World&#039;s/Start/Load/End	Category 6	OVA	1	6.49	13647
4796	4797	6497	Attack No.1: Namida no Sekai Senshuken	Category 3,Category 2	Movie	1	6.49	248
4797	4798	7146	Boukensha: The Man Was from Spain	Category 1,Category 4	TV	26	6.49	496
4798	4799	3461	D.C.III: Da Capo III Special	Category 3,Category 2	Special	1	6.49	3008
4799	4800	6406	Daisuki! Hello Kitty	Category 8,Category 4	TV	26	6.49	1468
4800	4801	6833	Di Gi Charat: Kuchi Kara Bazooka	Category 5	Special	1	6.49	1249
4801	4802	6770	Dorami-chan: Mini-Dora SOS!!!	Category 8,Category 4	Movie	1	6.49	178
4802	4803	4279	Geneshaft	Category 4,Category 6	TV	13	6.49	8643
4803	4804	6863	Geobreeders: File-X Chibi Neko Dakkan	Category 8,Category 4,Category 5	OVA	3	6.49	1636
4804	4805	3828	Gyakuten Saiban: Sono &quot;Shinjitsu&quot;, Igi Ari!	Category 7,Category 2,Category 5	TV	24	6.49	61410
4805	4806	6880	Haou Daikei Ryuu Knight: Adeu Legend Final	Category 8,Category 6,Category 4,Category 5	OVA	1	6.49	435
4806	4807	6142	Happy Seven: The TV Manga	Category 8,Category 5	TV	13	6.49	3287
4807	4808	4695	Himesama Goyoujin	Category 5	TV	12	6.49	1623
4808	4809	6434	Jigokudou Reikai Tsuushin	Category 8,Category 7	OVA	1	6.49	479
4809	4810	1345	Kyoushoku Soukou Guyver	Category 6,Category 1,Category 4,Category 7	Movie	1	6.49	3185
4810	4811	5050	Mahoutsukai Sally	Category 8,Category 2	TV	109	6.49	1478
4811	4812	6352	Miyamoto Musashi: Souken ni Haseru Yume	Category 1	Movie	1	6.49	3721
4812	4813	6177	Nana Toshi Monogatari: Hokkyokukai Sensen	Category 6,Category 2	OVA	2	6.49	1085
4813	4814	7285	Onboro Film	Category 5	Movie	1	6.49	1507
4814	4815	4098	Penguin Musume♥Heart Special	Category 2,Category 5	Special	1	6.49	2564
4815	4816	5126	Pokemon XY: New Year Special	Category 8,Category 1,Category 4,Category 5	Special	1	6.49	2270
4816	4817	5004	Recorder to Randoseru Mi☆ Special	Category 1,Category 2,Category 5	Special	1	6.49	2752
4817	4818	5744	Shouwa Monogatari (Movie)	Category 1,Category 2	Movie	1	6.49	878
4818	4819	5966	Sketchbook: Full Color&#039;s Picture Drama	Category 5	Special	6	6.49	1487
4819	4820	4786	Space Fantasia 2001 Nights	Category 6,Category 1,Category 2	OVA	1	6.49	1284
4820	4821	5165	Space☆Dandy 2nd Season Picture Drama	Category 6,Category 5	Special	3	6.49	1150
4821	4822	3801	Zetsumetsu Kigu Shoujo: Amazing Twins	Category 8,Category 5	OVA	2	6.49	7418
4822	4823	3950	Ajimu: Kaigan Monogatari	Category 2,Category 5	ONA	4	6.48	9102
4823	4824	3784	B-Densetsu! Battle Bedaman Enkon	Category 4,Category 5	TV	51	6.48	2512
4824	4825	2577	Black Jack: Dr. Pinoko no Mori no Bouken	Category 5	Special	1	6.48	1272
4825	4826	4708	Buta	Category 8,Category 1,Category 4,Category 5	Movie	1	6.48	4850
4826	4827	5679	Cluster Edge	Category 8,Category 1,Category 6	TV	25	6.48	6995
4827	4828	2651	Dr. Slump Movie 06: Arale-chan N-cha! Penguin Mura wa Hare Nochi Hare	Category 6,Category 4,Category 5	Movie	1	6.48	557
4828	4829	2824	Ghost in the Shell: Arise - Logicoma Specials	Category 6	Special	4	6.48	3083
4829	4830	6878	Haou Taikei Ryuu Knight: Adeu Legend	Category 8,Category 1,Category 4,Category 6	OVA	13	6.48	617
4830	4831	1358	Little El Cid no Bouken	Category 1,Category 4	TV	26	6.48	274
4831	4832	6218	Lupin III: Secret File	Category 4,Category 5	OVA	1	6.48	1994
4832	4833	7290	Mahou no Mako-chan	Category 8,Category 2	TV	48	6.48	678
4833	4834	6174	Nanako SOS	Category 4,Category 2,Category 5	TV	39	6.48	587
4834	4835	7248	NG Knight Ramune &amp; 40 EX: Biku Biku Triangle Ai no Arashi Daisakusen	Category 8,Category 6,Category 4,Category 5	OVA	3	6.48	440
4835	4836	6973	Nozomi Witches	Category 3,Category 2	OVA	3	6.48	556
4836	4837	7026	Ozanari Dungeon: Kaze no Tou	Category 8,Category 1,Category 4,Category 5	OVA	3	6.48	635
4837	4838	2909	Queen&#039;s Blade: Grimoire	Category 8,Category 1,Category 4,Category 5	OVA	2	6.48	3831
4838	4839	3553	Robot Girls Z Specials	Category 6,Category 5	Special	3	6.48	1592
4839	4840	1562	Saint Beast: Kouin Jojishi Tenshi Tan	Category 8	TV	13	6.48	4707
4840	4841	3788	Seikima II Humane Society: Jinrui Ai ni Michita Shakai	Category 8	OVA	1	6.48	226
4841	4842	1650	Senran Kagura	Category 1,Category 2,Category 5	TV	12	6.48	55607
4842	4843	2878	Shakugan no Shana: Naze Nani Shana! Nandemo Shitsumonbako! Special	Category 8,Category 5	Special	3	6.48	2190
4843	4844	2772	Sousei no Aquarion Special	Category 6,Category 5	Special	1	6.48	1419
4844	4845	3359	Stratos 4: Logbook	Category 6,Category 1,Category 5	Special	1	6.48	1090
4845	4846	3647	Super Street Fighter IV	Category 1,Category 4	OVA	1	6.48	4498
4846	4847	7292	Track City	Category 1,Category 3	TV	26	6.48	393
4847	4848	6860	Uchuu no Kishi Tekkaman Blade II	Category 6,Category 1,Category 4,Category 2	OVA	6	6.48	2346
4848	4849	3280	Wonder Garden	Category 8	ONA	1	6.48	2855
4849	4850	2938	Yotsunoha	Category 2	OVA	2	6.48	8565
4850	4851	6162	AD Police	Category 6,Category 4,Category 7	OVA	3	6.47	6112
4851	4852	2444	Bubuki Buranki	Category 6,Category 1,Category 2	TV	12	6.47	44978
4852	4853	2667	Dr. Slump Movie 05: Arale-chan Hoyoyo! Yume no Miyako Mechapolis	Category 6,Category 4,Category 5	Movie	1	6.47	537
4853	4854	4978	Heroman Specials	Category 1,Category 4,Category 6	Special	3	6.47	1879
4854	4855	3690	King of Fighters: Another Day	Category 4,Category 2	ONA	4	6.47	8497
4855	4856	1350	Kishin Heidan	Category 1,Category 4,Category 6	OVA	7	6.47	1102
4856	4857	6357	Koihime†Musou OVA Omake	Category 8,Category 4,Category 5	Special	1	6.47	992
4857	4858	3755	Macross II: Lovers Again	Category 4,Category 6	OVA	6	6.47	6760
4858	4859	6903	Madonna	Category 3,Category 2,Category 5	OVA	2	6.47	849
4859	4860	6713	Maze☆Bakunetsu Jikuu: Hot Springs	Category 8,Category 1,Category 5	Special	1	6.47	646
4860	4861	5357	Memory (ONA)	Category 6,Category 5,Category 2	ONA	1	6.47	1505
4861	4862	1639	Ookamikakushi	Category 8,Category 1,Category 7	TV	12	6.47	51323
4862	4863	5080	Ookii 1 Nensei to Chiisana 2 Nensei	Category 4	Movie	1	6.47	2830
4863	4864	5167	Pokemon XY: Odemashi Ko Majin Hoopa	Category 8,Category 1,Category 4	OVA	1	6.47	1829
4864	4865	1304	Rail Wars!	Category 1,Category 7,Category 5	TV	12	6.47	85487
4865	4866	6396	Shin Mitsubachi Maya no Bouken	Category 4,Category 5	TV	52	6.47	1286
4866	4867	5773	Sol Bianca	Category 1,Category 4,Category 6	OVA	2	6.47	2723
4867	4868	5527	Sore ga Seiyuu!: Petit Uchiage	Category 5	Special	1	6.47	1651
4868	4869	4511	Soreyuke! Uchuu Senkan Yamamoto Yohko II	Category 1,Category 4,Category 6	OVA	3	6.47	1099
4869	4870	5007	Tantei Kageki Milky Holmes TD	Category 7,Category 4,Category 5	TV	12	6.47	4967
4870	4871	3437	To Heart Omake	Category 2,Category 5	Special	6	6.47	2007
4871	4872	4330	Wangpai Yushi Di 0 Ji	Category 8,Category 4,Category 2,Category 5	Special	1	6.47	465
4872	4873	2285	Xenosaga The Animation	Category 1,Category 4,Category 6	TV	12	6.47	13827
4873	4874	2440	Danchigai Special	Category 5	Special	1	6.46	8000
4874	4875	2647	Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race	Category 6,Category 4,Category 5	Movie	1	6.46	557
4875	4876	4393	F-Zero: Falcon Densetsu	Category 1,Category 4,Category 3,Category 6	TV	51	6.46	3863
4876	4877	3211	Kappa no Kaikata	Category 5	TV	26	6.46	1209
4877	4878	1812	Kuttsukiboshi	Category 10,Category 8,Category 2	OVA	2	6.46	21805
4878	4879	4483	Megami Kouhosei Special Curriculum	Category 1,Category 6	OVA	1	6.46	3710
4879	4880	2493	Mobile Suit Gundam Seed MSV Astray	Category 4,Category 6	OVA	2	6.46	7336
4880	4881	6998	Oira Uchuu no Tankoufu	Category 1,Category 4,Category 6	OVA	2	6.46	734
4881	4882	1918	Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special	Category 2,Category 5	Special	1	6.46	10024
4882	4883	3712	Onikirimaru	Category 8,Category 1,Category 4	OVA	4	6.46	1174
4883	4884	6591	Perman	Category 4,Category 5	TV	54	6.46	499
4884	4885	3563	Popotan	Category 8,Category 2,Category 5	TV	12	6.46	15230
4885	4886	6126	Push	Category 5	Special	1	6.46	1272
4886	4887	6538	Reporter Blues	Category 7,Category 5	TV	52	6.46	315
4887	4888	549	Saikin, Imouto no Yousu ga Chotto Okashiinda ga.	Category 8,Category 4,Category 2,Category 5	TV	12	6.46	74320
4888	4889	4939	Sol Bianca: Taiyou no Fune	Category 4,Category 6	OVA	6	6.46	2947
4889	4890	2003	Sword Art Online: Sword Art Offline	Category 5	Special	9	6.46	50012
4890	4891	7185	Tenrankai no E	Category 5	Movie	1	6.46	1065
4891	4892	1265	Tenshi Kinryouku	Category 8,Category 1,Category 2	OVA	3	6.46	36352
4892	4893	5699	Umi Monogatari: Kanon to Iku Amamikoshima	Category 5	Special	13	6.46	1087
4893	4894	6840	Youkai Ningen Bem	Category 7	TV	26	6.46	440
4894	4895	998	Asobi ni Iku yo!: Asobi ni Oide - Owari	Category 5	Special	1	6.45	3380
4895	4896	6494	Attack No.1 (1970)	Category 3,Category 2	Movie	1	6.45	329
4896	4897	6397	Baby☆Love	Category 2,Category 5	OVA	1	6.45	3708
4897	4898	1580	Biohazard 4: Incubate	Category 8,Category 6,Category 1,Category 7	OVA	1	6.45	3604
4898	4899	5935	Chouja Raideen	Category 4,Category 6	TV	38	6.45	1147
4899	4900	6859	Dennou Coil Recaps	Category 4,Category 7,Category 2,Category 5,Category 6	Special	2	6.45	1342
4900	4901	2822	Denpa Kyoushi	Category 4,Category 2,Category 5	Special	2	6.45	5010
4901	4902	5969	Denshinbashira Elemi no Koi	Category 8	Movie	1	6.45	1139
4902	4903	6985	Elf-ban Kakyuusei: Anata dake wo Mitsumete...	Category 5,Category 2	OVA	4	6.45	1849
4903	4904	2621	Go! Go! Ackman	Category 8,Category 1,Category 5	OVA	1	6.45	450
4904	4905	3271	Hi no Youjin	Category 1,Category 5	Movie	1	6.45	3757
4905	4906	1393	Himawari!	Category 1,Category 4,Category 5	TV	13	6.45	15549
4906	4907	7357	Kiss Dum R: Meguriahi	Category 6	Special	1	6.45	683
4907	4908	6100	Magic Knight Rayearth Omake	Category 4,Category 2,Category 5,Category 8,Category 6	Special	5	6.45	1730
4908	4909	6461	Mari Iyagi	Category 8,Category 5,Category 2	Movie	1	6.45	1967
4909	4910	3878	Memories Off 2nd	Category 2	OVA	3	6.45	2750
4910	4911	3879	Memories Off 3.5	Category 2	OVA	4	6.45	2321
4911	4912	1480	Okusama wa Joshikousei (TV)	Category 2,Category 5	TV	13	6.45	14010
4912	4913	2702	Otome Youkai Zakuro Picture Drama	Category 8,Category 1,Category 2	Special	2	6.45	2747
4913	4914	2880	Pokemon: Pikachu to Pokemon Ongakutai	Category 8,Category 4	Movie	1	6.45	1509
4914	4915	5310	Scramble Wars: Tsuppashire! Genom Trophy Rally	Category 5	OVA	1	6.45	558
4915	4916	2997	Shoujo-tachi wa Kouya wo Mezasu	Category 2	TV	12	6.45	60452
4916	4917	3455	To Heart 2: Dungeon Travelers	Category 8,Category 1,Category 4,Category 5	OVA	2	6.45	2540
4917	4918	6902	009-1: R&amp;B	Category 1,Category 6	Special	1	6.44	2988
4918	4919	1828	Arve Rezzle: Kikaijikake no Yousei-tachi	Category 6,Category 1,Category 7,Category 2	Movie	1	6.44	18770
4919	4920	4861	Boku no Marie	Category 6,Category 1,Category 2,Category 5	OVA	3	6.44	2186
4920	4921	3562	Boukyaku no Senritsu	Category 8,Category 6,Category 4,Category 7	TV	24	6.44	12169
4921	4922	3412	Buttobi!! CPU	Category 8,Category 6,Category 1,Category 5	OVA	3	6.44	3968
4922	4923	7120	Dive to Blue	Category 3	Music	1	6.44	199
4923	4924	2760	Eureka Seven AO: Jungfrau no Hanabana-tachi	Category 6,Category 1,Category 4,Category 2	OVA	1	6.44	6756
4924	4925	5373	Fireball Special	Category 6,Category 5	Special	1	6.44	1439
4925	4926	3960	Getsumen To Heiki Mina	Category 6,Category 5	TV	11	6.44	4744
4926	4927	1488	Green Green	Category 2,Category 5	TV	12	6.44	80562
4927	4928	5591	Harukanaru Toki no Naka de: Ajisai Yumegatari	Category 8,Category 1,Category 4,Category 2	OVA	2	6.44	2253
4928	4929	3742	Ippatsu Kiki Musume	Category 1,Category 5	TV	16	6.44	3188
4929	4930	3458	Iron Man: Rise of Technovore	Category 1,Category 6	OVA	1	6.44	3656
4930	4931	1257	Juuou Mujin no Fafnir	Category 8,Category 2,Category 5	TV	12	6.44	59544
4931	4932	6301	Let&#039;s Nupu Nupu	Category 2,Category 5	TV	16	6.44	1861
4932	4933	4715	Magical Nyan Nyan Taruto	Category 8,Category 5	TV	12	6.44	3693
4933	4934	5299	Midnight Eye: Gokuu II	Category 6,Category 1,Category 4,Category 7	OVA	1	6.44	1688
4934	4935	2875	Seto no Hanayome Picture Drama	Category 2,Category 5	Special	1	6.44	1264
4935	4936	4529	Silent Mobius 2	Category 8,Category 1,Category 4,Category 6	Movie	1	6.44	1624
4936	4937	6290	StarFox Zero: The Battle Begins	Category 1,Category 6	ONA	1	6.44	1885
4937	4938	6105	Tamala 2010: A Punk Cat in Space OVA	Category 6,Category 7	OVA	2	6.44	505
4938	4939	6095	Tezuka Osamu no Don Dracula	Category 8,Category 7,Category 5	TV	8	6.44	934
4939	4940	6545	Time Bokan Oudou Fukko	Category 6,Category 1,Category 5	OVA	2	6.44	609
4940	4941	1535	Triage X	Category 1,Category 4,Category 5	TV	10	6.44	59632
4941	4942	4522	Warau Hyouteki	Category 7	OVA	1	6.44	1975
4942	4943	4897	Water Brain	Category 8,Category 6,Category 7	Special	1	6.44	862
4943	4944	168	Arcana Famiglia	Category 1,Category 2,Category 5	TV	12	6.43	106391
4944	4945	2584	Bakkyuu HIT! Crash Bedaman	Category 4	TV	50	6.43	747
4945	4946	5449	Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama Flash Special	Category 8,Category 2	Special	1	6.43	5005
4946	4947	3345	Divergence Eve 2: Misaki Chronicles	Category 6,Category 4,Category 2	TV	13	6.43	4790
4947	4948	4183	Hitsuji no Uta	Category 8,Category 7,Category 2	OVA	4	6.43	10574
4948	4949	6199	Ikoku Meiro no Croisée Picture Drama	Category 1,Category 5	Special	6	6.43	2616
4949	4950	6328	Juugo Shounen Hyouryuuki	Category 1,Category 4,Category 2	Special	1	6.43	305
4950	4951	3124	Kuma Miko	Category 1,Category 5	TV	12	6.43	43176
4951	4952	2659	Ladies versus Butlers! Specials	Category 1,Category 5	Special	6	6.43	18524
4952	4953	7228	Lime-iro Senkitan: Nankoku Yume Roman	Category 6,Category 1,Category 5	OVA	2	6.43	1869
4953	4954	1807	Loups=Garous	Category 6,Category 7	Movie	1	6.43	12350
4954	4955	7218	Mach GoGoGo (1997)	Category 3,Category 4	TV	34	6.43	1545
4955	4956	4384	Mitsubachi Maya no Bouken	Category 4,Category 5	TV	52	6.43	4426
4956	4957	3889	Okusama wa Mahou Shoujo	Category 8,Category 2	TV	13	6.43	5098
4957	4958	5395	The Four Seasons	Category 5	ONA	4	6.42	1190
4958	4959	5399	Thermae Romae x Yoyogi Animation Gakuin Collaboration	Category 1,Category 5	Special	1	6.43	1260
4959	4960	7232	UFO Princess Valkyrie: Recap	Category 6,Category 2,Category 5	Special	1	6.44	739
4960	4961	7034	UFO Senshi Dai Apolon	Category 1,Category 6	TV	26	6.43	312
4961	4962	4801	Code Geass: Hangyaku no Lelouch R2: Flash Specials	Category 5	Special	9	6.42	9291
4962	4963	2668	Dr. Slump Movie 08: Arale-chan Hoyoyo!! Tasuketa Same ni Tsurerarete...	Category 6,Category 4,Category 5	Movie	1	6.42	506
4963	4964	1507	Gin&#039;iro no Olynsis: Tokito	Category 6,Category 4,Category 2	TV	12	6.42	5305
4964	4965	3836	Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa	Category 1,Category 2,Category 6	Special	1	6.42	2189
4965	4966	6365	Great Mazinger tai Getter Robo	Category 1,Category 6	Movie	1	6.42	976
4966	4967	7075	Great Mazinger tai Getter Robo G: Kuuchuu Dai-Gekitotsu	Category 1,Category 6	Movie	1	6.42	786
4967	4968	5329	Hairy Tale	Category 1	Special	1	6.42	3510
4968	4969	2079	K-On!: Ura-On!	Category 5	Special	7	6.42	36560
4969	4970	5109	Kinnikuman: New York Kiki Ippatsu!	Category 1,Category 4,Category 3,Category 5	Movie	1	6.42	278
4970	4971	4787	Kirameki☆Project	Category 6,Category 5	OVA	5	6.42	1195
4971	4972	6407	Kitty&#039;s Paradise	Category 8,Category 4	TV	16	6.42	532
4972	4973	2435	Kuusen Madoushi Kouhosei no Kyoukan OVA	Category 8,Category 1,Category 2	OVA	1	6.42	8632
4973	4974	5284	Mafukiden: Pandarian	Category 8,Category 4,Category 5	TV	26	6.42	367
